transaction_id,property_id,customer_id,transaction_type,transaction_date,amount,payment_method
TRX002237,PROP000969,CUST002596,Rent,2020-09-02,1971060.27,Cash
TRX002238,PROP001523,CUST001694,Sale,2024-09-13,883145.74,Cash
TRX002239,PROP002367,CUST001267,Rent,2018-08-04,1390917.88,Cash
TRX002240,PROP001330,CUST000186,Rent,2021-03-15,90637.48,Transfer
TRX002241,PROP001063,CUST001467,Sale,2023-03-26,943344.52,Mortgage
TRX002242,PROP002300,CUST000547,Sale,2024-11-03,1763737.96,Mortgage
TRX002243,PROP001528,CUST002927,Rent,2022-02-23,868455.46,Mortgage
TRX002244,PROP000695,CUST000382,Sale,2024-10-18,1191054.03,Mortgage
TRX002245,PROP001859,CUST001128,Sale,2022-10-19,586061.46,Cash
TRX002246,PROP002562,CUST000319,Sale,2019-03-21,407148.95,Cash
TRX002247,PROP002782,CUST001317,Sale,2021-03-25,622528.27,Cash
TRX002248,PROP000631,CUST001162,Rent,2018-03-05,725894.39,Mortgage
TRX002249,PROP000034,CUST001237,Sale,2021-03-19,753653.06,Transfer
TRX002250,PROP001203,CUST002638,Rent,2018-09-03,725956.24,Transfer
TRX002251,PROP001206,CUST000807,Sale,2022-05-17,537350.08,Cash
TRX002252,PROP000708,CUST002931,Sale,2019-02-05,1200340.83,Mortgage
TRX002253,PROP000202,CUST002783,Rent,2024-04-04,222750.81,Mortgage
TRX002254,PROP002075,CUST001845,Sale,2021-01-24,1473332.66,Cash
TRX002255,PROP000661,CUST002256,Sale,2021-03-29,406739.74,Cash
TRX002256,PROP002535,CUST000573,Rent,2019-01-05,703177.35,Transfer
TRX002257,PROP002892,CUST000075,Rent,2018-02-27,442199.24,Transfer
TRX002258,PROP001699,CUST000051,Rent,2020-02-05,812635.33,Mortgage
TRX002259,PROP000915,CUST001089,Sale,2022-01-24,1227582.8,Mortgage
TRX002260,PROP002578,CUST000289,Rent,2020-07-03,324415.97,Transfer
TRX002261,PROP002675,CUST002545,Sale,2018-04-22,1640680.74,Cash
TRX002262,PROP002433,CUST000908,Rent,2022-05-11,1822479.85,Cash
TRX002263,PROP000562,CUST000676,Sale,2018-02-04,1878111.99,Mortgage
TRX002264,PROP002123,CUST000942,Sale,2018-07-24,1870302.68,Mortgage
TRX002265,PROP001699,CUST001024,Rent,2019-02-15,855338.36,Transfer
TRX002266,PROP000308,CUST001507,Rent,2018-09-10,1210884.94,Transfer
TRX002267,PROP000769,CUST000952,Rent,2019-06-18,726867.9,Mortgage
TRX002268,PROP000562,CUST000725,Rent,2018-07-28,1446425.98,Cash
TRX002269,PROP000641,CUST000529,Sale,2023-04-17,487694.94,Mortgage
TRX002270,PROP001483,CUST001588,Rent,2023-12-16,805081.82,Mortgage
TRX002271,PROP000189,CUST002187,Rent,2024-12-22,1515451.98,Transfer
TRX002272,PROP000497,CUST002010,Sale,2019-01-11,1742738.76,Transfer
TRX002273,PROP000040,CUST000873,Rent,2022-02-27,1934726.56,Mortgage
TRX002274,PROP000961,CUST001524,Rent,2024-01-07,1572472.87,Transfer
TRX002275,PROP001845,CUST001313,Rent,2018-04-05,1553854.09,Cash
TRX002276,PROP002848,CUST000702,Rent,2024-09-30,1418579.12,Cash
TRX002277,PROP002188,CUST001342,Rent,2024-09-13,537869.02,Transfer
TRX002278,PROP002270,CUST000581,Sale,2018-08-21,570798.39,Mortgage
TRX002279,PROP002892,CUST000914,Rent,2021-02-24,1472976.14,Mortgage
TRX002280,PROP000552,CUST002683,Sale,2021-05-02,832143.29,Transfer
TRX002281,PROP002019,CUST000746,Sale,2018-06-22,1097173.59,Transfer
TRX002282,PROP000681,CUST002717,Rent,2021-11-11,93025.11,Cash
TRX002283,PROP002318,CUST002535,Sale,2020-12-22,1106300.03,Cash
TRX002284,PROP002841,CUST001435,Rent,2020-11-24,1044152.83,Transfer
TRX002285,PROP001162,CUST002473,Rent,2024-11-02,918006.97,Transfer
TRX002286,PROP001237,CUST000308,Rent,2021-08-28,1197558.36,Cash
TRX002287,PROP000579,CUST000721,Sale,2020-01-13,435675.49,Cash
TRX002288,PROP000661,CUST001742,Rent,2022-12-23,1513210.87,Mortgage
TRX002289,PROP000615,CUST001052,Sale,2022-08-10,1932375.01,Mortgage
TRX002290,PROP000214,CUST001942,Rent,2022-01-01,158677.56,Transfer
TRX002291,PROP002714,CUST000643,Sale,2022-10-28,101807.99,Transfer
TRX002292,PROP001619,CUST001830,Rent,2022-03-14,1757436.58,Mortgage
TRX002293,PROP002016,CUST002102,Sale,2018-05-11,926247.32,Cash
TRX002294,PROP002847,CUST001163,Rent,2023-06-24,1614983.29,Cash
TRX002295,PROP002335,CUST001433,Rent,2018-06-15,1072368.28,Transfer
TRX002296,PROP002452,CUST000491,Rent,2023-12-25,1698376.04,Transfer
TRX002297,PROP002794,CUST002643,Sale,2018-10-04,561362.5,Mortgage
TRX002298,PROP001257,CUST001055,Rent,2022-07-19,284546.4,Transfer
TRX002299,PROP001462,CUST002189,Sale,2020-10-14,1048874.0,Transfer
TRX002300,PROP000305,CUST001606,Rent,2019-11-16,373916.7,Transfer
TRX002301,PROP000108,CUST000510,Sale,2019-07-30,1911733.36,Cash
TRX002302,PROP002788,CUST002906,Sale,2023-02-28,1452503.44,Mortgage
TRX002303,PROP001725,CUST001839,Rent,2020-12-19,70054.66,Transfer
TRX002304,PROP001420,CUST002858,Sale,2019-06-23,836576.62,Mortgage
TRX002305,PROP001148,CUST000167,Rent,2024-02-20,73786.55,Transfer
TRX002306,PROP002012,CUST001214,Sale,2024-12-16,219879.69,Mortgage
TRX002307,PROP002628,CUST002200,Sale,2023-08-29,735530.79,Transfer
TRX002308,PROP001688,CUST001073,Sale,2023-09-22,913386.66,Cash
TRX002309,PROP000422,CUST000801,Sale,2023-01-13,443676.88,Transfer
TRX002310,PROP000083,CUST000960,Rent,2019-10-29,146516.09,Transfer
TRX002311,PROP001966,CUST002162,Sale,2021-08-14,622203.15,Mortgage
TRX002312,PROP000616,CUST000901,Rent,2018-06-27,1834908.69,Mortgage
TRX002313,PROP000961,CUST000533,Sale,2020-01-22,987940.83,Mortgage
TRX002314,PROP000038,CUST000233,Sale,2019-02-28,1469771.83,Cash
TRX002315,PROP000283,CUST000135,Rent,2022-02-10,893288.76,Cash
TRX002316,PROP000668,CUST001000,Rent,2018-10-05,581364.65,Mortgage
TRX002317,PROP001711,CUST000755,Sale,2021-08-31,1840696.25,Transfer
TRX002318,PROP002096,CUST000083,Sale,2019-11-14,1978892.53,Transfer
TRX002319,PROP000599,CUST002899,Sale,2018-10-27,586994.99,Cash
TRX002320,PROP001227,CUST002443,Rent,2022-09-24,1101164.72,Cash
TRX002321,PROP000316,CUST001662,Sale,2021-09-27,596325.26,Mortgage
TRX002322,PROP002231,CUST000391,Sale,2024-10-15,809159.7,Mortgage
TRX002323,PROP000329,CUST000158,Rent,2019-06-17,732264.53,Cash
TRX002324,PROP002190,CUST000926,Rent,2024-07-12,311942.78,Transfer
TRX002325,PROP001387,CUST000446,Sale,2018-08-15,1919171.05,Cash
TRX002326,PROP002279,CUST000054,Sale,2023-10-11,1630724.46,Transfer
TRX002327,PROP000056,CUST000716,Rent,2021-11-07,1732537.71,Transfer
TRX002328,PROP000612,CUST002030,Sale,2019-10-18,1493540.7,Mortgage
TRX002329,PROP001841,CUST001420,Sale,2023-08-01,1536775.81,Mortgage
TRX002330,PROP000350,CUST002942,Sale,2018-07-16,1843676.81,Transfer
TRX002331,PROP000346,CUST001829,Rent,2018-09-19,1736028.35,Mortgage
TRX002332,PROP000258,CUST001299,Sale,2018-03-19,1211975.97,Cash
TRX002333,PROP000715,CUST000495,Sale,2019-07-30,1595267.87,Cash
TRX002334,PROP001606,CUST001649,Sale,2024-06-04,1967505.62,Mortgage
TRX002335,PROP002263,CUST002037,Rent,2021-03-08,344453.93,Mortgage
TRX002336,PROP000114,CUST000289,Rent,2018-02-02,1992438.57,Cash
TRX002337,PROP000169,CUST000058,Sale,2024-02-07,212252.26,Cash
TRX002338,PROP002128,CUST001336,Rent,2019-12-21,822930.05,Mortgage
TRX002339,PROP001871,CUST000206,Sale,2022-07-04,1295445.71,Transfer
TRX002340,PROP001147,CUST001204,Sale,2021-04-15,1046273.64,Cash
TRX002341,PROP001012,CUST002488,Rent,2021-11-27,806159.0,Mortgage
TRX002342,PROP001939,CUST002033,Sale,2024-10-20,744897.12,Transfer
TRX002343,PROP001112,CUST001118,Sale,2023-07-26,520516.35,Transfer
TRX002344,PROP000313,CUST001798,Rent,2023-06-01,916347.46,Cash
TRX002345,PROP001574,CUST000753,Rent,2023-11-21,1762203.58,Cash
TRX002346,PROP000285,CUST000048,Sale,2024-12-15,1538040.59,Cash
TRX002347,PROP001637,CUST000958,Sale,2023-06-23,1402890.43,Transfer
TRX002348,PROP001041,CUST002821,Rent,2024-02-11,820488.78,Cash
TRX002349,PROP000691,CUST001089,Sale,2023-10-22,250394.28,Transfer
TRX002350,PROP002771,CUST000060,Rent,2022-10-20,1914434.81,Cash
TRX002351,PROP000790,CUST001118,Rent,2019-09-05,637994.41,Cash
TRX002352,PROP002105,CUST000476,Sale,2024-12-02,384217.82,Transfer
TRX002353,PROP000851,CUST002268,Rent,2023-09-29,438968.24,Mortgage
TRX002354,PROP001659,CUST002149,Sale,2022-06-03,1151538.37,Transfer
TRX002355,PROP000143,CUST002721,Rent,2022-06-11,1097735.99,Mortgage
TRX002356,PROP001983,CUST001219,Sale,2020-04-13,223627.89,Transfer
TRX002357,PROP001665,CUST001263,Rent,2022-07-26,1883844.48,Mortgage
TRX002358,PROP000074,CUST000760,Rent,2020-05-07,1953633.02,Mortgage
TRX002359,PROP001888,CUST002373,Rent,2022-05-14,300664.59,Transfer
TRX002360,PROP001359,CUST002643,Rent,2018-08-13,407133.82,Cash
TRX002361,PROP002356,CUST002670,Rent,2021-06-24,1820639.75,Transfer
TRX002362,PROP000925,CUST002150,Sale,2022-05-27,1429958.82,Mortgage
TRX002363,PROP002046,CUST001018,Sale,2019-04-23,1644314.27,Cash
TRX002364,PROP002603,CUST001743,Sale,2022-05-05,1882909.49,Mortgage
TRX002365,PROP000057,CUST000307,Sale,2020-06-02,817744.35,Transfer
TRX002366,PROP000531,CUST001959,Rent,2021-08-22,1678552.18,Mortgage
TRX002367,PROP002606,CUST001583,Rent,2022-02-10,1636133.81,Cash
TRX002368,PROP000777,CUST002513,Rent,2022-10-16,1620077.52,Mortgage
TRX002369,PROP000248,CUST000514,Rent,2024-06-14,1239662.91,Transfer
TRX002370,PROP002184,CUST001587,Rent,2020-05-19,1437363.76,Mortgage
TRX002371,PROP002667,CUST000855,Sale,2019-04-16,1283733.72,Transfer
TRX002372,PROP000043,CUST002355,Sale,2021-11-01,1014273.24,Mortgage
TRX002373,PROP000604,CUST000618,Sale,2018-10-14,1041723.82,Transfer
TRX002374,PROP000170,CUST002128,Rent,2023-05-11,1745026.37,Transfer
TRX002375,PROP000735,CUST002830,Rent,2023-08-10,76498.3,Cash
TRX002376,PROP001658,CUST000524,Rent,2024-02-10,701950.61,Mortgage
TRX002377,PROP000749,CUST001874,Rent,2024-12-03,1512625.2,Mortgage
TRX002378,PROP002938,CUST002817,Rent,2019-06-23,677964.81,Transfer
TRX002379,PROP001299,CUST001706,Rent,2022-07-12,613028.2,Transfer
TRX002380,PROP000781,CUST000840,Rent,2019-06-12,716260.41,Mortgage
TRX002381,PROP002598,CUST002858,Rent,2020-07-13,684780.5,Mortgage
TRX002382,PROP001193,CUST000802,Sale,2019-10-10,283512.79,Transfer
TRX002383,PROP001455,CUST001571,Rent,2023-01-15,1842043.44,Cash
TRX002384,PROP002718,CUST001765,Sale,2023-11-27,899926.32,Transfer
TRX002385,PROP000344,CUST001616,Sale,2024-07-03,942895.55,Mortgage
TRX002386,PROP001654,CUST001991,Sale,2023-06-23,1464856.38,Transfer
TRX002387,PROP000756,CUST000936,Rent,2020-03-30,1192453.57,Transfer
TRX002388,PROP002003,CUST002298,Sale,2021-10-12,434259.97,Mortgage
TRX002389,PROP000551,CUST002102,Rent,2018-10-11,1592514.5,Mortgage
TRX002390,PROP001216,CUST001598,Sale,2020-08-22,130352.52,Cash
TRX002391,PROP000840,CUST000335,Sale,2024-04-13,1457095.48,Transfer
TRX002392,PROP002861,CUST000035,Rent,2019-11-24,1070142.61,Transfer
TRX002393,PROP001012,CUST002878,Sale,2018-04-05,1687350.32,Mortgage
TRX002394,PROP000501,CUST000534,Sale,2024-07-18,1922776.96,Cash
TRX002395,PROP002063,CUST002993,Sale,2021-06-22,332720.41,Cash
TRX002396,PROP000755,CUST000401,Sale,2020-03-16,568782.88,Mortgage
TRX002397,PROP001483,CUST000832,Rent,2019-02-01,1340567.2,Cash
TRX002398,PROP000341,CUST001984,Rent,2023-12-24,1950086.76,Cash
TRX002399,PROP001505,CUST000694,Rent,2023-03-05,1830407.28,Mortgage
TRX002400,PROP001098,CUST000265,Rent,2023-02-01,1407062.11,Mortgage
TRX002401,PROP002007,CUST002170,Rent,2024-01-21,605214.58,Transfer
TRX002402,PROP001076,CUST000891,Sale,2022-04-12,355983.94,Mortgage
TRX002403,PROP002989,CUST001757,Rent,2023-06-19,754431.47,Transfer
TRX002404,PROP002123,CUST001954,Sale,2019-12-25,244129.83,Cash
TRX002405,PROP000709,CUST001446,Sale,2019-06-11,1833400.38,Mortgage
TRX002406,PROP001332,CUST001486,Sale,2020-10-23,766683.23,Mortgage
TRX002407,PROP002414,CUST002860,Rent,2021-02-11,702317.26,Transfer
TRX002408,PROP000873,CUST000707,Rent,2019-12-13,1859849.97,Cash
TRX002409,PROP000030,CUST000657,Rent,2024-09-02,625005.35,Cash
TRX002410,PROP001568,CUST001764,Sale,2022-08-19,976159.87,Cash
TRX002411,PROP000527,CUST001508,Sale,2023-02-19,1765967.15,Cash
TRX002412,PROP000129,CUST002490,Sale,2024-10-14,448474.1,Cash
TRX002413,PROP002765,CUST002981,Rent,2024-11-05,1608746.38,Cash
TRX002414,PROP002994,CUST000530,Rent,2021-02-16,1648433.0,Cash
TRX002415,PROP000973,CUST001380,Rent,2022-06-05,1425547.88,Mortgage
TRX002416,PROP000890,CUST001866,Sale,2023-01-22,384215.93,Transfer
TRX002417,PROP001470,CUST001337,Rent,2024-11-27,1526762.54,Cash
TRX002418,PROP001397,CUST002995,Rent,2019-12-05,1113603.08,Mortgage
TRX002419,PROP000206,CUST002885,Sale,2018-05-21,388379.79,Cash
TRX002420,PROP001490,CUST000160,Rent,2020-06-09,94640.74,Mortgage
TRX002421,PROP000181,CUST002478,Rent,2021-11-09,1319945.37,Mortgage
TRX002422,PROP001117,CUST001411,Rent,2020-04-19,939617.87,Transfer
TRX002423,PROP002900,CUST001115,Sale,2022-04-28,1517783.16,Mortgage
TRX002424,PROP000921,CUST001786,Rent,2020-03-26,1116630.89,Transfer
TRX002425,PROP002831,CUST001416,Rent,2018-05-03,1917658.73,Transfer
TRX002426,PROP000906,CUST002010,Rent,2024-07-17,350086.83,Cash
TRX002427,PROP000746,CUST000633,Sale,2020-08-23,93811.69,Cash
TRX002428,PROP000672,CUST002691,Rent,2022-02-18,1228560.41,Cash
TRX002429,PROP002093,CUST001593,Rent,2022-08-05,1638053.77,Cash
TRX002430,PROP002840,CUST000002,Rent,2022-03-23,477435.2,Cash
TRX002431,PROP000907,CUST000506,Rent,2018-12-20,993889.05,Cash
TRX002432,PROP000164,CUST002722,Rent,2018-10-23,1642624.05,Mortgage
TRX002433,PROP001672,CUST001845,Sale,2020-03-03,268402.97,Transfer
TRX002434,PROP001502,CUST000658,Rent,2019-11-04,1904028.67,Transfer
TRX002435,PROP001806,CUST000847,Sale,2019-04-11,589127.73,Transfer
TRX002436,PROP000989,CUST002593,Rent,2020-06-28,1888808.56,Mortgage
TRX002437,PROP001330,CUST001383,Sale,2024-08-06,136254.68,Transfer
TRX002438,PROP001584,CUST000699,Rent,2020-04-01,1231078.55,Cash
TRX002439,PROP000038,CUST000604,Sale,2019-02-14,1687604.64,Mortgage
TRX002440,PROP001403,CUST000213,Rent,2021-05-16,1402457.92,Transfer
TRX002441,PROP000643,CUST002143,Sale,2019-07-31,1020745.51,Mortgage
TRX002442,PROP001124,CUST001500,Rent,2019-06-14,595140.08,Transfer
TRX002443,PROP002886,CUST000757,Sale,2023-04-04,239268.28,Transfer
TRX002444,PROP002642,CUST002558,Rent,2019-07-26,769243.55,Cash
TRX002445,PROP002052,CUST000121,Sale,2022-02-20,1622962.05,Transfer
TRX002446,PROP000916,CUST001670,Rent,2023-06-06,1744952.86,Transfer
TRX002447,PROP001229,CUST000335,Sale,2020-05-26,99965.43,Mortgage
TRX002448,PROP001994,CUST000083,Sale,2021-12-03,1609197.59,Transfer
TRX002449,PROP001665,CUST000894,Sale,2024-01-29,216973.86,Transfer
TRX002450,PROP002605,CUST002639,Sale,2018-09-14,1026513.7,Cash
TRX002451,PROP002860,CUST001620,Rent,2022-02-26,1033254.77,Mortgage
TRX002452,PROP001020,CUST000789,Sale,2018-01-22,1690838.32,Transfer
TRX002453,PROP002034,CUST001209,Rent,2023-12-29,140833.14,Cash
TRX002454,PROP000738,CUST001340,Sale,2019-01-21,1998105.23,Cash
TRX002455,PROP001645,CUST001627,Rent,2021-01-25,821687.01,Cash
TRX002456,PROP002547,CUST000961,Sale,2022-03-30,336612.43,Transfer
TRX002457,PROP002369,CUST001919,Rent,2021-11-21,1449546.07,Mortgage
TRX002458,PROP000072,CUST001420,Sale,2024-03-05,1241895.99,Transfer
TRX002459,PROP000015,CUST002754,Sale,2019-05-15,861975.57,Transfer
TRX002460,PROP000323,CUST000854,Rent,2020-01-07,1279021.22,Cash
TRX002461,PROP002237,CUST000787,Sale,2024-03-27,557056.98,Transfer
TRX002462,PROP001367,CUST001340,Sale,2022-02-13,1440431.61,Transfer
TRX002463,PROP000765,CUST001130,Sale,2021-01-09,1752403.74,Cash
TRX002464,PROP002370,CUST001917,Sale,2018-02-06,1721945.09,Cash
TRX002465,PROP001977,CUST000028,Sale,2021-05-08,1674724.58,Cash
TRX002466,PROP000891,CUST002852,Rent,2022-06-15,1595264.01,Cash
TRX002467,PROP000803,CUST002649,Rent,2020-06-13,692829.78,Transfer
TRX002468,PROP000530,CUST002329,Sale,2023-11-22,1553823.43,Mortgage
TRX002469,PROP002460,CUST000872,Sale,2024-11-10,1905537.22,Transfer
TRX002470,PROP002245,CUST002347,Sale,2018-11-18,1600249.67,Cash
TRX002471,PROP001073,CUST001381,Rent,2021-05-26,1002801.11,Transfer
TRX002472,PROP001579,CUST000421,Rent,2024-12-01,1191503.09,Mortgage
TRX002473,PROP002835,CUST002680,Sale,2018-09-19,633346.42,Transfer
TRX002474,PROP000773,CUST001438,Rent,2019-03-19,1017508.45,Cash
TRX002475,PROP001025,CUST000494,Sale,2018-03-30,606785.48,Mortgage
TRX002476,PROP002186,CUST000079,Sale,2020-10-17,82865.67,Mortgage
TRX002477,PROP002917,CUST000476,Rent,2020-09-04,1059744.74,Mortgage
TRX002478,PROP001825,CUST001535,Sale,2023-05-17,1545321.3,Mortgage
TRX002479,PROP002028,CUST002697,Rent,2020-09-24,1348428.11,Mortgage
TRX002480,PROP002127,CUST002159,Sale,2020-08-13,1936308.54,Transfer
TRX002481,PROP002521,CUST002390,Sale,2022-12-12,271495.23,Transfer
TRX002482,PROP001088,CUST001226,Rent,2019-08-11,374156.01,Transfer
TRX002483,PROP001779,CUST002445,Sale,2023-10-09,406322.0,Cash
TRX002484,PROP002444,CUST002106,Sale,2023-01-13,1373133.66,Transfer
TRX002485,PROP001182,CUST001306,Rent,2018-08-10,1535452.97,Transfer
TRX002486,PROP001200,CUST000692,Sale,2024-01-29,341854.9,Cash
TRX002487,PROP000837,CUST001234,Rent,2019-03-27,497932.94,Cash
TRX002488,PROP000100,CUST001677,Rent,2020-08-06,1668833.21,Mortgage
TRX002489,PROP001104,CUST001085,Sale,2018-02-19,1547023.71,Cash
TRX002490,PROP002053,CUST000966,Rent,2021-04-19,868745.21,Cash
TRX002491,PROP001527,CUST000314,Sale,2019-05-30,1181416.35,Transfer
TRX002492,PROP000977,CUST002449,Rent,2021-11-29,1508721.8,Mortgage
TRX002493,PROP000345,CUST002929,Rent,2021-03-03,1578659.11,Cash
TRX002494,PROP000219,CUST002217,Rent,2020-10-09,1824627.74,Cash
TRX002495,PROP000160,CUST000368,Rent,2020-02-03,1023996.43,Mortgage
TRX002496,PROP001603,CUST002482,Rent,2022-10-09,209026.26,Mortgage
TRX002497,PROP002749,CUST002564,Sale,2020-01-28,305182.73,Cash
TRX002498,PROP000353,CUST002658,Rent,2021-03-23,243625.73,Transfer
TRX002499,PROP002307,CUST001502,Sale,2020-12-07,1237474.78,Transfer
TRX002500,PROP000625,CUST002264,Rent,2022-05-10,1297864.9,Mortgage
TRX002501,PROP001689,CUST000871,Sale,2018-12-24,1742598.33,Cash
TRX002502,PROP000602,CUST001121,Rent,2024-03-15,974167.71,Transfer
TRX002503,PROP000507,CUST000854,Sale,2020-05-01,1395280.77,Transfer
TRX002504,PROP000028,CUST002454,Rent,2024-06-02,1751378.32,Transfer
TRX002505,PROP001360,CUST002593,Rent,2018-05-05,1823535.75,Mortgage
TRX002506,PROP000194,CUST000427,Sale,2024-04-21,1557311.01,Mortgage
TRX002507,PROP000980,CUST002325,Rent,2019-10-10,897697.86,Mortgage
TRX002508,PROP002591,CUST001401,Sale,2021-08-06,681389.38,Transfer
TRX002509,PROP002833,CUST002229,Sale,2022-01-24,60730.28,Transfer
TRX002510,PROP000137,CUST001168,Sale,2019-02-27,1925164.96,Cash
TRX002511,PROP002253,CUST000320,Sale,2020-10-20,1686292.12,Cash
TRX002512,PROP002347,CUST000694,Rent,2018-10-14,1453309.55,Mortgage
TRX002513,PROP001640,CUST001787,Sale,2023-07-08,808119.66,Transfer
TRX002514,PROP001445,CUST001525,Rent,2020-02-18,798428.7,Transfer
TRX002515,PROP001622,CUST002811,Sale,2024-12-09,1153808.78,Mortgage
TRX002516,PROP000951,CUST001856,Rent,2019-06-12,1626189.63,Mortgage
TRX002517,PROP001212,CUST000574,Sale,2018-10-19,341069.81,Cash
TRX002518,PROP002565,CUST002763,Rent,2020-10-16,126762.82,Transfer
TRX002519,PROP001591,CUST002244,Sale,2019-04-26,1362390.03,Mortgage
TRX002520,PROP001097,CUST001304,Rent,2018-05-24,1172369.68,Cash
TRX002521,PROP001269,CUST001024,Sale,2019-07-14,1016228.11,Transfer
TRX002522,PROP001626,CUST000992,Sale,2018-04-29,791937.5,Transfer
TRX002523,PROP002115,CUST000692,Sale,2018-06-10,1873022.5,Transfer
TRX002524,PROP000018,CUST002141,Sale,2020-09-20,144387.82,Transfer
TRX002525,PROP000501,CUST001629,Sale,2020-04-16,799307.05,Cash
TRX002526,PROP000878,CUST001327,Rent,2023-10-24,1432637.35,Cash
TRX002527,PROP001672,CUST000925,Rent,2018-12-06,1031388.23,Transfer
TRX002528,PROP002806,CUST002163,Rent,2020-07-31,338335.97,Cash
TRX002529,PROP001433,CUST000890,Rent,2018-07-10,314156.49,Mortgage
TRX002530,PROP000957,CUST002569,Sale,2024-04-09,1993999.23,Mortgage
TRX002531,PROP002090,CUST001935,Rent,2018-11-25,279972.67,Transfer
TRX002532,PROP001052,CUST000405,Rent,2023-09-28,1985741.46,Transfer
TRX002533,PROP002507,CUST002008,Sale,2018-08-26,1510993.14,Cash
TRX002534,PROP000319,CUST001533,Sale,2024-06-30,1935571.1,Transfer
TRX002535,PROP001036,CUST001728,Sale,2023-06-13,929789.78,Transfer
TRX002536,PROP001106,CUST002028,Sale,2019-03-16,815819.1,Mortgage
TRX002537,PROP000388,CUST002016,Rent,2018-02-20,188828.56,Mortgage
TRX002538,PROP000928,CUST000460,Rent,2021-08-17,1129974.75,Transfer
TRX002539,PROP000873,CUST001799,Rent,2019-02-04,1035788.08,Mortgage
TRX002540,PROP002047,CUST001993,Rent,2023-05-16,607185.36,Cash
TRX002541,PROP001782,CUST000148,Sale,2019-10-04,1301491.6,Cash
TRX002542,PROP001812,CUST002132,Sale,2023-08-31,520292.45,Cash
TRX002543,PROP002659,CUST001580,Rent,2024-09-26,192983.42,Cash
TRX002544,PROP002618,CUST002329,Rent,2019-11-14,1254850.92,Mortgage
TRX002545,PROP001953,CUST001349,Rent,2020-07-28,365075.91,Transfer
TRX002546,PROP001948,CUST000148,Rent,2021-09-26,1306140.09,Cash
TRX002547,PROP001903,CUST002365,Rent,2024-12-20,1534189.62,Transfer
TRX002548,PROP002191,CUST000259,Sale,2023-07-06,1420857.44,Cash
TRX002549,PROP000820,CUST000417,Rent,2023-11-15,1647854.73,Transfer
TRX002550,PROP001545,CUST000864,Rent,2018-06-23,1495006.61,Cash
TRX002551,PROP002927,CUST001721,Rent,2018-02-13,1653234.25,Transfer
TRX002552,PROP001268,CUST002188,Rent,2021-10-31,319989.73,Cash
TRX002553,PROP001123,CUST002074,Sale,2018-01-13,812589.03,Mortgage
TRX002554,PROP000074,CUST001180,Sale,2022-06-01,439629.44,Cash
TRX002555,PROP002902,CUST000454,Rent,2019-05-15,965065.45,Transfer
TRX002556,PROP002443,CUST001527,Sale,2021-08-04,1575095.93,Cash
TRX002557,PROP002500,CUST000811,Rent,2020-01-22,300388.37,Cash
TRX002558,PROP002518,CUST001276,Rent,2020-05-12,372885.65,Transfer
TRX002559,PROP000116,CUST002656,Rent,2023-02-17,1761707.81,Mortgage
TRX002560,PROP000798,CUST000734,Sale,2018-10-20,673843.15,Mortgage
TRX002561,PROP001072,CUST001631,Rent,2021-01-27,1287578.36,Cash
TRX002562,PROP002364,CUST001667,Rent,2021-09-21,1537013.32,Transfer
TRX002563,PROP000559,CUST001675,Sale,2024-04-27,935534.0,Transfer
TRX002564,PROP002525,CUST000177,Sale,2022-08-28,594537.8,Mortgage
TRX002565,PROP001798,CUST001629,Rent,2024-02-18,1929766.48,Transfer
TRX002566,PROP000853,CUST002493,Rent,2021-12-22,866045.13,Cash
TRX002567,PROP001560,CUST001821,Rent,2018-10-06,1646320.93,Cash
TRX002568,PROP002557,CUST000410,Sale,2024-05-23,1500734.67,Transfer
TRX002569,PROP002112,CUST002723,Rent,2020-03-19,148266.96,Transfer
TRX002570,PROP001347,CUST000176,Rent,2023-05-25,1278801.01,Transfer
TRX002571,PROP001670,CUST000403,Rent,2024-07-09,1853586.91,Transfer
TRX002572,PROP000368,CUST002752,Sale,2021-06-15,964326.81,Mortgage
TRX002573,PROP002099,CUST000056,Rent,2023-02-02,1216321.98,Cash
TRX002574,PROP001286,CUST002272,Sale,2019-11-20,1594841.38,Transfer
TRX002575,PROP000035,CUST000372,Rent,2018-06-16,1149651.32,Transfer
TRX002576,PROP002671,CUST001728,Sale,2021-03-20,999232.03,Mortgage
TRX002577,PROP001519,CUST002086,Sale,2024-10-15,686091.83,Cash
TRX002578,PROP001515,CUST002305,Rent,2021-06-20,1001469.01,Transfer
TRX002579,PROP000542,CUST001808,Sale,2020-04-20,1569911.54,Cash
TRX002580,PROP001544,CUST002918,Rent,2018-10-16,874343.26,Transfer
TRX002581,PROP002756,CUST000182,Sale,2021-05-26,180451.88,Cash
TRX002582,PROP002585,CUST001546,Rent,2019-10-01,1995001.17,Cash
TRX002583,PROP000724,CUST002348,Sale,2019-12-18,1281849.21,Cash
TRX002584,PROP000397,CUST001374,Sale,2018-01-07,601449.26,Transfer
TRX002585,PROP001979,CUST002188,Rent,2020-06-12,769998.23,Cash
TRX002586,PROP002990,CUST002369,Sale,2021-10-25,1193931.85,Mortgage
TRX002587,PROP002836,CUST002265,Rent,2022-04-23,1186384.97,Mortgage
TRX002588,PROP000798,CUST000976,Rent,2023-07-03,1477310.42,Cash
TRX002589,PROP001893,CUST000612,Sale,2024-05-23,1304457.69,Transfer
